region,year,shipped,price,plants,wage96,coal96,elec96,population,gas96,logq,logp,logpop,bs1,bs2,bs3,bs4,yearnormal,logyear,scaledpop,totalpermits,unit1permits,unit2permits,unit34permits,unit5permits,totalstructures,_merge,_iregion_2,_iregion_3,_iregion_4,_iregion_5,_iregion_6,_iregion_7,_iregion_8,_iregion_9,_iregion_10,_iregion_11,_iregion_12,_iregion_13,_iregion_14,_iregion_15,_iregion_16,_iregion_17,_iregion_18,_iregion_19,_iregion_21,_iregion_22,_iregion_23,_iregion_24,_iregion_25,_iregion_26,_iregion_27
AL,1981,2270,63.01359,6,24.82019,42.33,6.9,3918531,6.525835,7.727535,4.143351,15.18123,0.0279,0.5105,0.4465,0.0151,0,,0.3918531,9868,5046,236,595,3991,338,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1982,2558,61.64063,6,23.38535,41.13,7.6,3925266,7.274923,7.846981,4.121321,15.18294,0.0279,0.5103,0.4468,0.0151,1,0,0.3925266,8691,4701,162,307,3521,315,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1983,3279,66.54081,6,25.08537,37.72,7.3,3934102,7.871043,8.095294,4.197815,15.18519,0.0278,0.5099,0.4471,0.0152,2,0.6931472,0.3934102,17326,8551,250,919,7606,583,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1984,3656,64.02072,6,25.22636,35.85,6.76,3951820,7.615848,8.204125,4.159207,15.18969,0.0276,0.5092,0.4479,0.0153,3,1.098612,0.395182,15308,8224,228,1665,5191,461,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1985,3721,60.52792,6,25.51949,34.2,6.74,3972523,7.423492,8.221747,4.103105,15.19491,0.0274,0.5084,0.4488,0.0154,4,1.386294,0.3972523,17237,9932,166,708,6431,544,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1986,3477,58.66224,6,25.62142,31.59,6.55,3991569,7.170125,8.153925,4.071796,15.19969,0.0272,0.5077,0.4496,0.0155,5,1.609438,0.3991569,19180,11520,240,534,6886,608,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1987,3600,57.61433,6,26.3584,29.74,6.15,4015264,7.064815,8.188689,4.053771,15.20561,0.027,0.5068,0.4505,0.0157,6,1.791759,0.4015264,14523,10649,138,291,3445,346,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1988,3524,55.62171,6,26.42243,27.52,5.86,4023844,6.583336,8.167352,4.018574,15.20775,0.0269,0.5064,0.4509,0.0157,7,1.94591,0.4023844,12773,9668,170,430,2505,236,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1989,3169,49.4911,5,25.89268,26.2,5.67,4030222,6.199297,8.061172,3.901793,15.20933,0.0268,0.5062,0.4512,0.0158,8,2.079442,0.4030222,12042,8500,130,502,2910,244,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1990,3585,53.31869,5,25.78088,25.15,5.48,4048508,6.275031,8.184514,3.976287,15.21386,0.0267,0.5055,0.4519,0.0159,9,2.197225,0.4048508,12525,8817,160,188,3360,253,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1991,3806,48.70894,5,25.76324,23.97,5.39,4091025,6.404551,8.244334,3.885863,15.22431,0.0263,0.5039,0.4536,0.0162,10,2.302585,0.4091025,11277,8840,138,309,1990,171,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1992,4103,47.97604,5,26.55846,22.9,5.26,4139269,6.217504,8.319473,3.870702,15.23603,0.0258,0.5021,0.4556,0.0165,11,2.397895,0.4139269,13905,11546,144,144,2071,159,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1993,3345,54.1351,5,26.3625,21.11,5.16,4193114,6.58213,8.115222,3.991483,15.24895,0.0254,0.5,0.4577,0.0169,12,2.484907,0.4193114,16105,12815,250,289,2751,252,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1994,3839,64.90456,5,27.09089,20.22,4.97,4232965,6.64566,8.252967,4.172918,15.25841,0.025,0.4985,0.4593,0.0171,13,2.564949,0.4232965,19136,14443,346,299,4048,304,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1995,3910,71.05176,5,26.74396,19.19,4.75,4262731,5.913505,8.271293,4.263409,15.26542,0.0248,0.4974,0.4604,0.0173,14,2.639057,0.4262731,20114,13412,386,252,6064,423,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1996,4138,75.36377,5,27.68189,18.5,4.6,4290403,6.191309,8.327968,4.322327,15.27189,0.0245,0.4964,0.4615,0.0175,15,2.70805,0.4290403,19868,14566,216,285,4801,397,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1997,4103,78.80914,5,28.40647,17.79,4.44,4320281,6.846997,8.319473,4.367029,15.27883,0.0243,0.4953,0.4627,0.0177,16,2.772589,0.4320281,17732,13634,314,419,3365,272,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1998,4375,79.38953,5,28.43462,17.12,4.34,4351037,6.443799,8.383662,4.374367,15.28592,0.024,0.4942,0.4638,0.0179,17,2.833213,0.4351037,20533,14655,300,399,5179,362,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,1999,4303,77.42459,5,29.69964,15.88,4.23,4369862,6.3812,8.367067,4.349305,15.29024,0.0239,0.4935,0.4645,0.0181,18,2.890372,0.4369862,19029,14926,234,429,3440,261,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1981,897,97.72718,3,29.70969,42.33,6.9,3515637,8.025013,6.799056,4.58218,15.07273,0.0324,0.527,0.4282,0.0124,0,,0.3515637,48047,29136,2356,2861,13694,892,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1981,302,122.2432,2,22.89817,42.33,6.9,978195,23.6341,5.710427,4.806012,13.79346,0.1255,0.6589,0.2155,0.0001,0,,0.0978195,48047,29136,2356,2861,13694,892,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1981,1560,103.6437,4,36.58469,42.33,6.9,4235731,8.578186,7.352441,4.640959,15.25907,0.025,0.4984,0.4594,0.0172,0,,0.4235731,48047,29136,2356,2861,13694,892,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1982,227,120.489,2,23.65182,41.13,7.6,993780,21.44744,5.42495,4.791559,13.80927,0.1238,0.6582,0.2179,0.0001,1,0,0.099378,38934,22761,1690,2142,12341,804,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1982,1154,99.38873,4,34.95625,41.13,7.6,4276552,9.372877,7.05099,4.599039,15.26866,0.0246,0.4969,0.461,0.0174,1,0,0.4276552,38934,22761,1690,2142,12341,804,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1983,1675,80.26431,5,38.55264,37.72,7.3,7441749,7.023913,7.423568,4.385325,15.82262,0.0096,0.4052,0.5466,0.0386,2,0.6931472,0.7441749,51849,33093,2146,4041,12569,923,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1983,216,138.9922,2,24.09964,37.72,7.3,1012717,21.34766,5.375278,4.934418,13.82815,0.1218,0.6573,0.2207,0.0002,2,0.6931472,0.1012717,51849,33093,2146,4041,12569,923,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1984,1711,77.65645,6,40.09947,35.85,6.76,7523946,6.859863,7.444833,4.352294,15.8336,0.0094,0.4034,0.5481,0.0392,3,1.098612,0.7523946,50272,31052,1684,2836,14700,1220,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1984,186,137.6032,2,24.0798,35.85,6.76,1027922,24.30351,5.225747,4.924375,13.84305,0.1203,0.6566,0.223,0.0002,3,1.098612,0.1027922,50272,31052,1684,2836,14700,1220,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1985,215,101.3096,2,24.30009,34.2,6.74,1039698,19.59693,5.370638,4.618182,13.85444,0.1191,0.656,0.2247,0.0002,4,1.386294,0.1039698,58062,30245,1678,3315,22824,1903,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1986,1212,64.73029,4,37.6697,31.59,6.55,4452720,6.705394,7.100027,4.170229,15.30903,0.0232,0.4906,0.4676,0.0186,5,1.609438,0.445272,55666,31720,1342,2207,20397,1592,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1986,287,112.1992,2,26.28524,31.59,6.55,1051762,15.97344,5.659482,4.720275,13.86598,0.1179,0.6554,0.2265,0.0002,5,1.609438,0.1051762,55666,31720,1342,2207,20397,1592,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1987,324,105.637,1,26.28911,29.74,6.15,1067918,15.16099,5.780744,4.660009,13.88122,0.1163,0.6546,0.2288,0.0002,6,1.791759,0.1067918,58199,33598,1222,1524,21855,1790,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1987,1282,63.82828,4,37.78937,29.74,6.15,4531901,5.801399,7.156177,4.156196,15.32665,0.0226,0.4877,0.4705,0.0192,6,1.791759,0.4531901,58199,33598,1222,1524,21855,1790,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1988,979,61.41953,3,36.93638,27.52,5.86,4639893,5.723013,6.886532,4.117728,15.3502,0.0218,0.484,0.4743,0.0199,7,1.94591,0.4639893,68351,36872,1480,2230,27769,2211,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1988,354,101.7175,1,26.37152,27.52,5.86,1079828,14.36364,5.869297,4.6222,13.89231,0.1152,0.654,0.2305,0.0003,7,1.94591,0.1079828,68351,36872,1480,2230,27769,2211,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1989,493,98.68196,1,25.85881,26.2,5.67,1094588,13.73885,6.200509,4.591902,13.90589,0.1138,0.6533,0.2326,0.0003,8,2.079442,0.1094588,81491,44440,1896,2112,33043,2653,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1990,532,100.5693,1,26.53476,25.15,5.48,1108229,14.16014,6.276643,4.610847,13.91827,0.1126,0.6526,0.2345,0.0003,9,2.197225,0.1108229,80755,48131,1648,2932,28044,2323,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1991,1407,77.7313,4,34.21385,23.97,5.39,8328600,4.352239,7.249215,4.353258,15.93521,0.0076,0.3859,0.5621,0.0444,10,2.302585,0.83286,59681,41111,1498,1503,15569,1268,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1991,556,106.921,1,27.2103,23.97,5.39,1112703,14.89934,6.320768,4.67209,13.9223,0.1122,0.6523,0.2351,0.0003,10,2.302585,0.1112703,59681,41111,1498,1503,15569,1268,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1992,1407,75.64448,4,33.64733,22.9,5.26,8519261,4.241187,7.249215,4.326045,15.95784,0.0072,0.382,0.5652,0.0456,11,2.397895,0.8519261,65589,47839,1808,1700,14242,1120,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1992,573,102.4963,1,28.01837,22.9,5.26,1131412,14.52892,6.350886,4.629826,13.93898,0.1106,0.6514,0.2377,0.0003,11,2.397895,0.1131412,65589,47839,1808,1700,14242,1120,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1993,1518,92.04349,4,32.4316,21.11,5.16,10000000,6.713454,7.325149,4.522261,16.12216,0.0049,0.3537,0.5862,0.0551,12,2.484907,1.004069,70152,51599,1998,2122,14433,1246,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1994,1568,82.47702,4,32.9469,20.22,4.97,10200000,6.586287,7.357556,4.41252,16.13756,0.0047,0.3511,0.5881,0.0561,13,2.564949,1.019657,77485,53581,2860,2431,18613,1629,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1995,1520,91.86778,4,33.56828,19.19,4.75,10400000,6.498891,7.326466,4.52035,16.15291,0.0045,0.3485,0.59,0.0571,14,2.639057,1.035428,73139,47674,3066,2594,19805,1655,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1996,1493,83.79419,5,34.11971,18.5,4.6,10500000,6.59258,7.308543,4.428364,16.16635,0.0044,0.3462,0.5916,0.0579,15,2.70805,1.04944,73978,48755,2990,2658,19575,1432,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1997,2292,82.85062,5,34.34203,17.79,4.44,10600000,6.761164,7.73718,4.417039,16.18065,0.0042,0.3437,0.5933,0.0588,16,2.772589,1.064553,74324,48521,3410,2882,19511,1501,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1998,318,98.47868,1,27.15223,17.12,4.34,1805677,8.023255,5.762052,4.58984,14.40645,0.0707,0.6126,0.3142,0.0026,17,2.833213,0.1805677,77779,50447,2758,3027,21547,1631,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1998,2784,79.15697,4,37.1781,17.12,4.34,8969887,4.844961,7.931644,4.371433,16.00938,0.0064,0.3732,0.572,0.0485,17,2.833213,0.8969887,77779,50447,2758,3027,21547,1631,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1999,3040,75.59048,4,37.89684,15.88,4.23,9072515,5.039047,8.019613,4.32533,16.02076,0.0062,0.3712,0.5735,0.0491,18,2.890372,0.9072515,72423,49606,2520,2033,18264,1141,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKHIORWA,1999,335,92.77577,1,27.827,15.88,4.23,1804997,7.88575,5.81413,4.530186,14.40607,0.0707,0.6126,0.3141,0.0026,18,2.890372,0.1804997,72423,49606,2520,2033,18264,1141,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1981,3697,101.6555,9,28.65148,42.33,6.9,8636224,6.674149,8.215277,4.62159,15.97148,0.007,0.3797,0.567,0.0463,0,,0.8636224,51614,30588,984,3131,16911,1016,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1982,3352,98.46804,9,28.12676,41.13,7.6,8873562,6.822127,8.117312,4.589732,15.99859,0.0066,0.375,0.5706,0.0479,1,0,0.8873562,53283,29449,768,3200,19866,1582,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1983,2053,87.7142,4,28.92664,37.72,7.3,5265263,7.929132,7.627058,4.474084,15.47664,0.0179,0.4634,0.4946,0.0241,2,0.6931472,0.5265263,90688,47242,1282,4347,37817,2931,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1984,2209,94.24612,4,28.56378,35.85,6.76,5408774,7.793178,7.700295,4.545909,15.50353,0.0171,0.459,0.4988,0.0251,3,1.098612,0.5408774,109513,45338,1448,4951,57776,4394,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1985,2192,90.05904,4,28.67373,34.2,6.74,5572929,7.916582,7.69257,4.500465,15.53343,0.0163,0.4541,0.5035,0.0262,4,1.386294,0.5572929,97614,47207,1352,2806,46249,3286,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1986,2289,86.61245,4,29.11507,31.59,6.55,5751604,6.160996,7.73587,4.461443,15.56499,0.0154,0.4488,0.5084,0.0274,5,1.609438,0.5751604,88782,51704,804,1839,34435,2503,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1987,2136,80.04641,4,29.90491,29.74,6.15,5938999,5.500586,7.66669,4.382607,15.59705,0.0146,0.4435,0.5133,0.0286,6,1.791759,0.5938999,65794,45196,408,1168,19022,1395,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1988,2325,72.95284,4,29.32041,27.52,5.86,6100542,5.361429,7.751475,4.289813,15.62389,0.0139,0.439,0.5174,0.0297,7,1.94591,0.6100542,70048,41270,364,792,27622,2197,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1989,2234,70.29153,4,28.83441,26.2,5.67,6263468,5.174488,7.711549,4.252651,15.65024,0.0133,0.4345,0.5214,0.0308,8,2.079442,0.6263468,59731,41702,564,1083,16382,1228,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1990,2264,68.70287,4,29.35557,25.15,5.48,6386947,5.238632,7.724888,4.229791,15.66977,0.0128,0.4312,0.5243,0.0317,9,2.197225,0.6386947,54114,38285,470,1226,14133,1232,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1991,1907,63.86705,4,28.81521,23.97,5.39,6444800,5.041548,7.553287,4.156804,15.67878,0.0126,0.4297,0.5257,0.032,10,2.302585,0.64448,50554,42205,402,744,7203,605,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1992,1949,57.31863,4,31.06647,22.9,5.26,6628190,4.676013,7.575072,4.048626,15.70684,0.012,0.425,0.5298,0.0333,11,2.397895,0.662819,56307,49514,460,743,5590,545,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1993,1707,67.04416,3,32.04992,21.11,5.16,5608327,4.980727,7.442492,4.205351,15.53976,0.0161,0.453,0.5045,0.0264,12,2.484907,0.5608327,70833,62331,706,1202,6594,631,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1994,1932,68.23781,3,31.94359,20.22,4.97,5800890,5.040494,7.566311,4.222999,15.57352,0.0152,0.4474,0.5097,0.0277,13,2.564949,0.580089,94448,74294,890,1525,17739,1696,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1995,2309,70.66439,3,33.15792,19.19,4.75,5989325,4.584724,7.74457,4.257942,15.60549,0.0144,0.442,0.5146,0.029,14,2.639057,0.5989325,96527,70968,680,1592,23287,2124,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1996,2238,77.27386,3,34.2552,18.5,4.6,6138459,4.183709,7.713338,4.347356,15.63008,0.0138,0.4379,0.5183,0.03,15,2.70805,0.6138459,101137,73963,672,1217,25285,2104,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1997,2313,80.33941,3,35.35542,17.79,4.44,6275146,4.767394,7.746301,4.386261,15.65211,0.0132,0.4342,0.5217,0.0309,16,2.772589,0.6275146,102838,76017,566,1659,24596,2049,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1998,3465,84.38953,3,32.89767,17.12,4.34,6400812,4.864341,8.150468,4.435443,15.67194,0.0128,0.4309,0.5246,0.0317,17,2.833213,0.6400812,111241,84202,506,1227,25306,1983,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZNVNM,1999,3668,88.51527,3,33.89917,15.88,4.23,6518176,4.752466,8.207402,4.483175,15.69011,0.0123,0.4278,0.5273,0.0325,18,2.890372,0.6518176,107468,86118,574,1557,19219,1691,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1981,2703,82.06197,5,26.66755,42.33,6.9,5389365,4.553654,7.902118,4.407475,15.49994,0.0172,0.4596,0.4982,0.0249,0,,0.5389365,19562,12912,1476,1110,4064,394,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1982,2540,78.65067,5,26.09116,41.13,7.6,5500380,5.342993,7.83992,4.365016,15.52033,0.0166,0.4562,0.5014,0.0257,1,0,0.550038,35066,16505,2092,1678,14791,1183,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1983,2314,74.89108,4,26.50081,37.72,7.3,9268794,7.430535,7.746733,4.316035,16.04216,0.0059,0.3675,0.5762,0.0503,2,0.6931472,0.9268794,50066,21921,2136,2149,23860,1886,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1984,2303,72.72855,4,26.38608,35.85,6.76,9298296,6.934528,7.741968,4.286734,16.04534,0.0059,0.367,0.5766,0.0505,3,1.098612,0.9298296,32653,16169,1580,1652,13252,999,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1985,2133,70.63853,4,26.1451,34.2,6.74,9323266,6.550406,7.665285,4.257576,16.04802,0.0059,0.3665,0.577,0.0507,4,1.386294,0.9323266,20605,12247,976,921,6461,463,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1986,1668,66.16431,4,26.58619,31.59,6.55,9332500,6.470816,7.419381,4.192141,16.04901,0.0058,0.3663,0.5771,0.0507,5,1.609438,0.93325,17703,11359,746,771,4827,380,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1987,1759,54.72653,4,26.98774,29.74,6.15,9275048,6.239727,7.472501,4.002348,16.04284,0.0059,0.3674,0.5763,0.0504,6,1.791759,0.9275048,12723,10242,348,324,1809,165,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1988,1698,50.36003,3,26.43937,27.52,5.86,9211871,6.026412,7.437206,3.919198,16.036,0.006,0.3686,0.5754,0.05,7,1.94591,0.9211871,11278,9026,306,468,1478,154,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1989,1234,47.12523,3,22.84567,26.2,5.67,4920627,5.471522,7.118016,3.852808,15.40895,0.0199,0.4745,0.4838,0.0218,8,2.079442,0.4920627,11961,9193,386,419,1963,131,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1990,1319,47.15809,3,23.01666,25.15,5.48,4926099,5.165429,7.184629,3.853506,15.41006,0.0199,0.4743,0.484,0.0218,9,2.197225,0.4926099,11199,9524,304,223,1148,95,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1991,1257,46.23278,3,22.96247,23.97,5.39,4931769,4.813452,7.136483,3.833689,15.41121,0.0198,0.4741,0.4842,0.0219,10,2.302585,0.4931769,12799,10652,418,211,1518,134,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1992,1450,45.2974,3,23.13204,22.9,5.26,4961896,4.633183,7.279319,3.81325,15.4173,0.0197,0.4731,0.4851,0.0221,11,2.397895,0.4961896,15612,13533,698,376,1005,84,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1993,2335,49.15863,4,26.2505,21.11,5.16,5652572,4.697344,7.755767,3.895052,15.54762,0.0159,0.4517,0.5057,0.0267,12,2.484907,0.5652572,18635,15249,1306,588,1492,131,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1994,2401,61.12341,4,26.7114,20.22,4.97,5696724,4.849874,7.78364,4.112895,15.5554,0.0157,0.4504,0.5069,0.027,13,2.564949,0.5696724,21881,15943,1530,761,3647,315,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1995,2506,64.49706,4,26.24267,19.19,4.75,5745668,4.368103,7.826443,4.16662,15.56396,0.0154,0.449,0.5082,0.0273,14,2.639057,0.5745668,21773,15070,1256,726,4721,346,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1996,2545,67.08335,4,27.15763,18.5,4.6,5794492,4.694735,7.841886,4.205936,15.57242,0.0152,0.4476,0.5095,0.0277,15,2.70805,0.5794492,21784,16428,934,505,3917,319,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1997,2673,68.07759,4,27.64354,17.79,4.44,5838266,5.184295,7.890957,4.220648,15.57994,0.015,0.4463,0.5107,0.028,16,2.772589,0.5838266,22227,15354,828,454,5591,428,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AROK,1998,2621,70.28101,4,27.85198,17.12,4.34,5877680,4.946705,7.871311,4.252501,15.58667,0.0149,0.4452,0.5117,0.0282,17,2.833213,0.587768,24410,16824,688,520,6378,465,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
